id,strain,sire,dam1,dam2,dam3,dam4,sex,generation,dob,litter.size,sevrage,dtc,n.females,n.males,n.sibs,n.cage,cage.id,cage.type,sire.present,multiple.dams,coat.color,d40,d50,d60,bw30,bw40,bw50,bw60,comments.x,age.sev,age.40,age.50,age.60,g1,g2,g3,pwg,dam1.age,dam2.age,dam3.age,dam4.age,dam.age,sac.date,sac.age,time,na,nt,femur,ecw,liver,spleen,kidney,heart,testis,gfp,rfp,mfp,ffp,brain,muscle,X1g_wt,comments.y,tail,tf
480,B6.A-15 BC1,3511,3564,=,=,=,M,BC1,2012-01-10,7,2012-02-09,2012-02-09,2,4,6,4,204,S,0,0,B,2012-02-19,2012-02-29,2012-03-10,15.17,20.05,22.6,24.3,=,30,40,50,60,4.88,2.55,1.7,9.13,117,=,=,=,117,2012-03-10,60,13:35:00,95,172,14.8,10.09,1.124,0.065,0.294,0.11,0.171,0.255,0.037,0.155,0.25,0.407,0.126,0.999,=,77,0.697
481,B6.A-15 BC1,3511,3564,=,=,=,M,BC1,2012-01-10,7,2012-02-09,2012-02-09,2,4,6,4,204,S,0,0,B,2012-02-19,2012-02-29,2012-03-10,13.36,20.52,23.82,26.3,=,30,40,50,60,7.16,3.3,2.48,12.94,117,=,=,=,117,2012-03-10,60,13:50:00,93,171,14.7,10.861,0.932,0.102,0.306,0.137,0.165,0.28,0.047,0.22,0.273,0.418,0.144,0.999,=,78,0.82
482,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-12,1,2012-02-12,2012-02-12,0,1,1,4,205,S,1,1,B,2012-02-21,2012-03-02,2012-03-13,15.82,23.2,27.49,29.24,D30+1; D60+1,31,40,50,61,7.38,4.29,1.75,13.42,116,116,114,=,116,2012-03-16,64,15:12:00,97,182,15.05,11.676,1.163,0.065,0.365,0.13,0.206,0.38,0.067,0.19,0.296,0.421,0.182,0.999,=,85,0.933
483,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-01-13,8,2012-02-12,2012-02-12,5,3,8,4,205,M,1,1,B,2012-02-22,2012-03-03,2012-03-13,11.36,16.3,19.47,20.71,=,30,40,50,60,4.94,3.17,1.24,9.35,174,174,174,58,145,2013-06-11,515,09:56:00,104,193,15.65,11.663,1.528,0.052,0.429,0.132,0.21,0.859,0.118,0.321,0.488,0.393,0.143,=,=,89,1.786
484,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-01-13,8,2012-02-12,2012-02-12,5,3,8,4,205,M,1,1,B,2012-02-22,2012-03-03,2012-03-13,12.49,18.09,21.28,23.35,=,30,40,50,60,5.6,3.19,2.07,10.86,174,174,174,58,145,2013-06-11,515,10:14:00,106,196,15.7,11.847,1.473,0.05,0.44,0.134,0.206,0.764,0.201,0.371,0.46,0.403,0.198,=,=,90,1.796
485,B6.A-17 F1,4710,4761,4762,4763,5133,M,F1,2012-01-13,8,2012-02-12,2012-02-12,5,3,8,4,205,M,1,1,B,2012-02-22,2012-03-03,2012-03-13,10.73,16.6,19.31,21.22,FRANCESCO,30,40,50,60,5.87,2.71,1.91,10.49,174,174,174,58,145,2013-06-06,510,09:59:00,108,192,15.65,11.329,1.269,0.076,0.445,0.162,0.204,0.644,0.14,0.33,0.413,0.417,0.173,=,=,84,1.527
486,B6.A-15 BC1,3595,3599,3600,4901,=,M,BC1,2012-01-15,4,2012-02-14,2012-02-14,1,3,4,4,206,S,1,1,B,2012-02-24,2012-03-05,2012-03-15,16.47,21.5,24.32,26.64,=,30,40,50,60,5.03,2.82,2.32,10.17,115,115,115,=,115,2012-03-16,61,15:29:00,96,175,14.75,10.566,1.217,0.066,0.294,0.115,0.165,0.587,0.147,0.306,0.469,0.398,0.165,0.999,=,79,1.509
487,B6.A-15 BC1,3595,3599,3600,4901,=,M,BC1,2012-01-15,4,2012-02-14,2012-02-14,1,3,4,4,206,S,1,1,B,2012-02-24,2012-03-05,2012-03-15,13.65,18.88,22.59,24.95,=,30,40,50,60,5.23,3.71,2.36,11.3,115,115,115,=,115,2012-03-16,61,15:45:00,92,173,14.8,10.154,0.908,0.109,0.348,0.138,-,0.373,0.076,0.229,0.344,0.43,0.178,0.999,no blood collected; testes atrophied=0.024,81,1.022
488,B6.A-15 BC1,3595,3599,3600,4901,=,M,BC1,2012-01-15,4,2012-02-14,2012-02-14,1,3,4,4,206,S,1,1,B,2012-02-24,2012-03-05,2012-03-15,15.31,20.44,23.16,25.71,=,30,40,50,60,5.13,2.72,2.55,10.4,115,115,115,=,115,2012-03-16,61,16:01:00,94,174,14.65,10.371,1.118,0.075,0.288,0.113,0.187,0.497,0.104,0.256,0.386,0.4,0.172,0.999,=,80,1.243
489,B6.A-19 BC1,3595,4950,4951,4952,=,M,BC1,2012-01-15,4,2012-02-14,2012-02-14,3,1,4,4,206,S,1,1,B,2012-02-24,2012-03-05,2012-03-15,14.89,19.5,21.15,22.7,=,30,40,50,60,4.61,1.65,1.55,7.81,99,99,99,=,99,2012-03-16,61,16:13:00,91,170,14.75,9.453,0.944,0.057,0.258,0.097,0.165,0.303,0.048,0.145,0.247,0.374,0.147,0.999,=,79,0.743
493,B6.C,4936,4953,4954,=,=,M,3,2012-01-18,7,2012-02-17,2012-02-17,3,2,5,4,208,S,1,0,B,2012-02-27,2012-03-08,2012-03-18,16.79,21.65,24.36,25.85,=,30,40,50,60,4.86,2.71,1.49,9.06,102,102,=,=,102,2012-03-19,61,15:20:00,96,176,14.85,11.101,1.276,0.079,0.313,0.11,0.163,0.313,0.049,0.158,0.254,0.406,0.165,0.999,=,80,0.774
494,B6.C,4936,4953,4954,=,=,M,3,2012-01-18,7,2012-02-17,2012-02-17,3,2,5,4,209,S,1,0,B,2012-02-27,2012-03-08,2012-03-18,17.45,21.07,24.72,25.64,=,30,40,50,60,3.62,3.65,0.92,8.19,102,102,=,=,102,2012-03-19,61,16:06:00,92,176,14.75,10.647,1.095,0.068,0.304,0.111,0.181,0.345,0.053,0.177,0.267,0.416,0.156,0.999,=,84,0.842
496,B6.C,3530,3521,3522,3523,=,M,3,2012-01-18,7,2012-02-17,2012-02-17,1,2,3,4,211,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,18.16,22.19,24.56,27.04,=,30,40,50,60,4.03,2.37,2.48,8.88,141,141,141,=,141,2012-03-19,61,17:03:00,96,177,14.8,11.169,1.164,0.066,0.336,0.132,0.156,0.37,0.075,0.201,0.309,0.395,0.167,0.999,=,81,0.955
497,B6.C,3530,3521,3522,3523,=,M,3,2012-01-18,7,2012-02-17,2012-02-17,1,2,3,4,212,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,15.5,19.2,22.91,25.13,=,30,40,50,60,3.7,3.71,2.22,9.63,141,141,141,=,141,2012-03-19,61,18:59:00,93,177,14.5,10.294,0.685,0.123,0.323,0.13,0.163,0.433,0.055,0.231,0.321,0.42,0.156,0.999,=,84,1.04
498,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-18,18,2012-02-17,2012-02-17,7,6,13,4,209,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,17.25,22.4,26.01,27.68,=,30,40,50,60,5.15,3.61,1.67,10.43,122,122,120,=,122,2012-03-19,61,14:28:08,92,177,14.9,12.058,1.352,0.084,0.315,0.125,0.187,0.312,0.047,0.166,0.269,0.403,0.182,0.999,time estimated,85,0.794
499,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-18,18,2012-02-17,2012-02-17,7,6,13,4,209,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,13.72,20.01,23.69,25.49,=,30,40,50,60,6.29,3.68,1.8,11.77,122,122,120,=,122,2012-03-19,61,14:44:04,90,179,14.75,10.962,1.272,0.079,0.268,0.125,0.183,0.424,0.08,0.241,0.34,0.403,0.161,0.999,time estimated,89,1.085
500,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-18,18,2012-02-17,2012-02-17,7,6,13,4,209,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,12.29,18.57,23.35,24.04,=,30,40,50,60,6.28,4.78,0.69,11.75,122,122,120,=,122,2012-03-19,61,15:00:00,94,176,14.7,9.889,1.133,0.073,0.262,0.108,0.165,0.297,0.055,0.162,0.265,0.401,0.138,0.999,=,82,0.779
1201,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-18,18,2012-02-17,2012-02-17,7,6,13,4,210,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,13.76,18.07,23.45,25.72,=,30,40,50,60,4.31,5.38,2.27,11.96,122,122,120,=,122,2012-03-19,61,15:32:00,94,176,14.55,10.123,1.197,0.089,0.276,0.122,0.176,0.413,0.084,0.231,0.321,0.4,0.139,0.999,=,82,1.049
1202,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-18,18,2012-02-17,2012-02-17,7,6,13,4,210,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,16.55,20,24.21,26.25,=,30,40,50,60,3.45,4.21,2.04,9.7,122,122,120,=,122,2012-03-19,61,15:44:00,94,176,14.6,10.338,1.213,0.068,0.307,0.107,0.184,0.485,0.109,0.276,0.384,0.395,0.17,0.999,=,82,1.254
1203,B6.A-15 BC1,3513,3580,3581,3586,=,M,BC1,2012-01-18,18,2012-02-17,2012-02-17,7,6,13,4,210,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,17.42,21.63,26.26,27.81,=,30,40,50,60,4.21,4.63,1.55,10.39,122,122,120,=,122,2012-03-19,61,15:55:00,95,181,14.9,11.379,1.229,0.075,0.313,0.114,0.182,0.603,0.122,0.314,0.447,0.417,0.176,0.999,=,86,1.486
1204,B6.A-17 BC1,5009,5016,5017,5018,=,M,BC1,2012-01-18,8,2012-02-17,2012-02-17,5,4,9,5,211,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,15.48,19.18,21.56,23.22,=,30,40,50,60,3.7,2.38,1.66,7.74,79,79,79,=,79,2012-03-19,61,16:07:00,89,173,-,9.636,1.04,0.052,0.264,0.104,0.18,0.385,0.094,0.241,0.345,0.403,0.191,0.999,=,84,1.065
1205,B6.A-17 BC1,5009,5016,5017,5018,=,M,BC1,2012-01-18,8,2012-02-17,2012-02-17,5,4,9,5,211,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,15.95,19.84,22.53,22.56,=,30,40,50,60,3.89,2.69,0.03,6.61,79,79,79,=,79,2012-03-19,61,16:08:00,89,174,14.25,9.298,0.961,0.057,0.262,0.104,0.182,0.222,0.042,0.159,0.245,0.396,0.126,0.999,=,85,0.668
1206,B6.A-17 BC1,5009,5016,5017,5018,=,M,BC1,2012-01-18,8,2012-02-17,2012-02-17,5,4,9,5,211,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,14.79,18.88,21.8,23.01,=,30,40,50,60,4.09,2.92,1.21,8.22,79,79,79,=,79,2012-03-19,61,16:39:00,93,177,14.15,8.988,0.931,0.066,0.241,0.09,0.196,0.421,0.101,0.177,0.472,0.353,0.144,0.999,rna/chip,84,1.171
1207,B6.A-17 BC1,5009,5016,5017,5018,=,M,BC1,2012-01-18,8,2012-02-17,2012-02-17,5,4,9,5,211,S,1,1,B,2012-02-27,2012-03-08,2012-03-18,16.73,20.96,23.32,25.45,=,30,40,50,60,4.23,2.36,2.13,8.72,79,79,79,=,79,2012-03-19,61,16:51:00,94,179,14.8,10.005,0.939,0.064,0.26,0.107,0.173,0.343,0.065,0.203,0.293,0.403,0.163,0.999,=,85,0.904
1208,B6.A-X F1,4712,4713,4732,4733,=,M,PCR,2012-01-19,6,2012-02-12,2012-02-12,2,4,6,5,212,S,0,1,B,2012-02-28,2012-03-09,2012-03-19,17.43,23.52,26.39,27.56,D30-1,24,40,50,60,6.09,2.87,1.17,10.13,337,218,218,=,258,2012-03-19,60,17:13:00,95,179,14.8,11.442,1.101,0.075,0.276,0.115,0.198,0.41,0.093,0.266,0.328,0.391,0.167,0.999,rna/chip,84,1.097
1209,B6.A-X F1,4712,4713,4732,4733,=,M,PCR,2012-01-19,6,2012-02-12,2012-02-12,2,4,6,5,212,S,0,1,B,2012-02-28,2012-03-09,2012-03-19,17.31,21.63,24.83,24.41,D30-1,24,40,50,60,4.32,3.2,-0.42,7.1,337,218,218,=,258,2012-03-19,60,17:25:00,94,173,14.85,9.903,0.986,0.061,0.253,0.107,0.18,0.295,0.067,0.199,0.307,0.408,0.145,0.999,=,79,0.868
1210,B6.A-X F1,4712,4713,4732,4733,=,M,PCR,2012-01-19,6,2012-02-12,2012-02-12,2,4,6,5,212,S,0,1,B,2012-02-28,2012-03-09,2012-03-19,17.24,22.98,26.65,26.69,D30-1,24,40,50,60,5.74,3.67,0.04,9.45,337,218,218,=,258,2012-03-19,60,17:37:00,96,180,15.1,11.171,1.124,0.057,0.301,0.113,0.165,0.403,0.075,0.208,0.35,0.417,0.15,0.999,=,84,1.036
1211,B6.A-X F1,4712,4713,4732,4733,=,M,PCR,2012-01-19,6,2012-02-12,2012-02-12,2,4,6,5,212,S,0,1,B,2012-02-28,2012-03-09,2012-03-19,9.83,17.5,22.05,24.52,D30-1,24,40,50,60,7.67,4.55,2.47,14.69,337,218,218,=,258,2012-03-19,60,17:48:00,96,171,14.45,9.718,1.009,0.069,0.282,0.109,0.184,0.306,0.049,0.165,0.308,0.415,0.153,0.999,=,75,0.828
1212,B6.A-15 F1,4704,4756,=,=,=,M,F1,2012-01-20,6,2012-02-19,2012-02-19,2,4,6,4,213,S,0,0,B,2012-02-29,2012-03-09,2012-03-20,12.93,20.73,23.22,25.3,D50-1,30,40,49,60,7.8,2.49,2.08,12.37,181,=,=,=,181,2012-03-22,62,11:45:00,94,172,14.7,10.068,1.292,0.073,0.278,0.119,0.183,0.325,0.05,0.168,0.263,0.405,0.144,0.999,=,78,0.806
1213,B6.A-15 F1,4704,4756,=,=,=,M,F1,2012-01-20,6,2012-02-19,2012-02-19,2,4,6,4,213,S,0,0,B,2012-02-29,2012-03-09,2012-03-20,10.48,18.79,22.5,25.88,D50-1,30,40,49,60,8.31,3.71,3.38,15.4,181,=,=,=,181,2012-03-22,62,12:06:00,94,172,14.7,10.747,0.925,0.101,0.317,0.124,0.156,0.295,0.05,0.214,0.288,0.41,0.16,0.999,=,78,0.847
1214,B6.A-15 F1,4704,4756,=,=,=,M,F1,2012-01-20,6,2012-02-19,2012-02-19,2,4,6,4,213,S,0,0,B,2012-02-29,2012-03-09,2012-03-20,15,22.18,25.15,27.18,D50-1,30,40,49,60,7.18,2.97,2.03,12.18,181,=,=,=,181,2012-03-22,62,12:16:00,95,173,14.9,11.168,1.353,0.077,0.305,0.124,0.187,0.351,0.065,0.202,0.3,0.4,0.163,0.999,=,78,0.918
1215,B6.A-15 F1,4704,4756,=,=,=,M,F1,2012-01-20,6,2012-02-19,2012-02-19,2,4,6,4,213,S,0,0,B,2012-02-29,2012-03-09,2012-03-20,10.4,20.13,23.34,26.59,D50-1,30,40,49,60,9.73,3.21,3.25,16.19,181,=,=,=,181,2012-03-22,62,12:27:00,95,171,14.75,10.797,0.953,0.106,0.314,0.129,0.161,0.385,0.08,0.266,0.325,0.413,0.154,0.999,=,76,1.056
1220,B6.A-15 BC1,4909,4935,4936,=,=,M,BC1,2012-01-21,8,2012-02-20,2012-02-20,2,3,5,4,215,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,15.23,19.82,22.9,24.16,=,30,40,50,60,4.59,3.08,1.26,8.93,107,107,=,=,107,2012-03-22,61,12:38:00,93,172,14.35,9.692,1.265,0.062,0.275,0.117,0.164,0.315,0.056,0.206,0.259,0.389,0.155,0.999,=,79,0.836
1221,B6.A-15 BC1,4909,4935,4936,=,=,M,BC1,2012-01-21,8,2012-02-20,2012-02-20,2,3,5,4,215,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,14.8,20.69,23.76,25.65,=,30,40,50,60,5.89,3.07,1.89,10.85,107,107,=,=,107,2012-03-22,61,12:48:00,94,174,14.55,10.859,1.263,0.079,0.317,0.119,0.163,0.203,0.025,0.113,0.172,0.391,0.161,0.999,=,80,0.513
1222,B6.A-15 BC1,4909,4935,4936,=,=,M,BC1,2012-01-21,8,2012-02-20,2012-02-20,2,3,5,4,215,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,15.78,21.62,23.81,25.25,=,30,40,50,60,5.84,2.19,1.44,9.47,107,107,=,=,107,2012-03-22,61,12:59:00,95,176,14.8,10.092,1.188,0.08,0.271,0.114,0.178,0.268,0.04,0.158,0.228,0.395,0.145,0.999,=,81,0.694
1223,B6.A-15 BC1,3512,3587,3588,4917,=,M,BC1,2012-01-21,14,2012-02-20,2012-02-20,5,9,14,4,216,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,13.69,19.25,23.19,25.59,2 LITTERS 21-22/ENE,30,40,50,60,5.56,3.94,2.4,11.9,123,123,120,=,122,2012-03-22,61,13:11:00,95,175,15,10.477,1.159,0.081,0.28,0.117,0.183,0.344,0.078,0.173,0.318,0.403,0.146,0.999,=,80,0.913
1226,B6.A-15 BC1,3512,3587,3588,4917,=,M,BC1,2012-01-21,14,2012-02-20,2012-02-20,5,9,14,4,216,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,14.78,20.27,21.77,25.79,=,30,40,50,60,5.49,1.5,4.02,11.01,123,123,120,=,122,2012-03-22,61,13:21:00,95,178,14.85,10.626,1.202,0.065,0.288,0.121,0.137,0.34,0.059,0.165,0.277,0.41,0.167,0.999,=,83,0.841
1228,B6.A-15 BC1,3512,3587,3588,4917,=,M,BC1,2012-01-21,14,2012-02-20,2012-02-20,5,9,14,4,217,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,10.76,18.6,22.57,25.4,=,30,40,50,60,7.84,3.97,2.83,14.64,123,123,120,=,122,2012-03-22,61,13:31:00,91,173,14.35,10.548,0.8,0.103,0.298,0.133,0.155,0.308,0.061,0.166,0.259,0.409,0.159,0.999,=,82,0.794
1229,B6.A-15 BC1,3512,3587,3588,4917,=,M,BC1,2012-01-21,14,2012-02-20,2012-02-20,5,9,14,4,217,S,1,1,B,2012-03-01,2012-03-11,2012-03-21,15.14,20.52,23.71,25.56,=,30,40,50,60,5.38,3.19,1.85,10.42,123,123,120,=,122,2012-03-22,61,14:01:00,91,176,14.6,10.446,1.16,0.074,0.288,0.115,0.169,0.35,0.057,0.178,0.276,0.434,0.139,0.999,=,85,0.861
1232,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,11.09,18.03,19.33,21.31,D50+1,30,40,51,60,6.94,1.3,1.98,10.22,105,105,105,=,105,2012-03-22,61,13:51:00,91,170,14.15,8.175,0.944,0.054,0.238,0.085,0.166,0.351,0.061,0.161,0.301,0.39,0.131,0.999,=,79,0.874
1233,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,12.66,17.66,19.67,22.94,D50+1,30,40,51,60,5,2.01,3.27,10.28,105,105,105,=,105,2012-03-22,61,14:01:00,90,170,-,9.443,1.062,0.063,0.252,0.104,0.173,0.315,0.049,0.143,0.253,0.372,0.16,0.999,=,80,0.76
1234,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,11.35,17.66,19.63,21.67,D50+1,30,40,51,60,6.31,1.97,2.04,10.32,105,105,105,=,105,2012-03-22,61,16:15:00,93,167,14.05,8.664,0.869,0.053,0.276,0.108,0.135,0.231,0.033,0.13,0.246,0.399,0.093,0.999,Muscle too small; probably cut short,74,0.64
1235,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,11.25,17.22,18.01,19.95,D50+1,30,40,51,60,5.97,0.79,1.94,8.7,105,105,105,=,105,2012-03-22,61,16:27:00,91,163,13.9,7.688,0.765,0.047,0.23,0.097,0.16,0.26,0.049,0.141,0.268,0.389,0.117,0.999,=,72,0.718
1236,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,11.75,20.41,23.5,26.1,D50+1,30,40,51,60,8.66,3.09,2.6,14.35,105,105,105,=,105,2012-03-22,61,17:38:00,95,172,14.45,10.718,1.158,0.081,0.316,0.104,0.169,0.229,0.031,0.147,0.19,0.422,0.161,0.999,=,77,0.597
1237,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,12.21,19.55,20.99,22.78,D50+1,30,40,51,60,7.34,1.44,1.79,10.57,105,105,105,=,105,2012-03-22,61,16:51:00,93,173,14.35,9.324,0.965,0.056,0.27,0.106,0.154,0.289,0.057,0.167,0.258,0.398,0.125,0.999,Muscle too heavy=0.231; probably balance was not tared and weighed with heart,80,0.771
1238,B6.A-19 BC1,4932,4940,4941,4943,=,M,BC1,2012-01-21,10,2012-02-20,2012-02-20,3,7,10,4,218,S,1,1,B,2012-03-01,2012-03-12,2012-03-21,12.83,20.03,22.07,25.24,D50+1,30,40,51,60,7.2,2.04,3.17,12.41,105,105,105,=,105,2012-03-22,61,17:00:00,91,174,14.7,10.2,1.1,0.075,0.278,0.119,0.175,0.284,0.045,0.171,0.252,0.398,0.155,0.999,=,83,0.752
1239,B6.A-17 BC1,4931,4944,4945,=,=,M,BC1,2012-01-22,11,2012-02-21,2012-02-21,3,2,5,5,219,S,1,1,B,2012-03-02,2012-03-12,2012-03-22,14.3,20.96,22.6,25.01,=,30,40,50,60,6.66,1.64,2.41,10.71,106,106,=,=,106,2012-03-22,60,17:13:00,95,176,14.5,9.832,1.06,0.067,0.272,0.101,0.174,0.395,0.07,0.183,0.278,0.378,0.14,0.999,rna/chip,81,0.926
1240,B6.A-17 BC1,4931,4944,4945,=,=,M,BC1,2012-01-22,11,2012-02-21,2012-02-21,3,2,5,5,219,S,1,1,B,2012-03-02,2012-03-12,2012-03-22,13.14,20,21.81,24.48,=,30,40,50,60,6.86,1.81,2.67,11.34,106,106,=,=,106,2012-03-22,60,17:23:00,91,173,14.7,9.924,0.987,0.069,0.253,0.105,0.177,0.323,0.052,0.142,0.286,0.39,0.153,0.999,=,82,0.803
1241,B6.A-17 BC1,5009,5016,5017,=,=,M,BC1,2012-01-22,11,2012-02-21,2012-02-21,3,3,6,5,219,S,1,1,B,2012-03-02,2012-03-12,2012-03-22,13.55,19.96,22.01,24,=,30,40,50,60,6.41,2.05,1.99,10.45,83,83,=,=,83,2012-03-22,60,17:34:00,93,173,14.4,9.721,1.007,0.069,0.26,0.103,0.184,0.284,0.053,0.145,0.255,0.424,0.158,0.999,=,80,0.737
1242,B6.A-17 BC1,5009,5016,5017,=,=,M,BC1,2012-01-22,11,2012-02-21,2012-02-21,3,3,6,5,219,S,1,1,B,2012-03-02,2012-03-12,2012-03-22,13.85,19.82,22.06,24.06,=,30,40,50,60,5.97,2.24,2,10.21,83,83,=,=,83,2012-03-22,60,17:43:00,89,175,14.65,9.963,0.923,0.06,0.265,0.105,0.169,0.287,0.048,0.169,0.279,0.426,0.119,0.999,=,86,0.783
1243,B6.A-17 BC1,5009,5016,5017,=,=,M,BC1,2012-01-22,11,2012-02-21,2012-02-21,3,3,6,5,219,S,1,1,B,2012-03-02,2012-03-12,2012-03-22,14.19,21.06,24.2,26.27,=,30,40,50,60,6.87,3.14,2.07,12.08,83,83,=,=,83,2012-03-22,60,17:51:00,97,180,15.05,10.706,0.961,0.068,0.294,0.121,0.185,0.271,0.041,0.146,0.211,0.422,0.156,0.999,=,83,0.669
1244,B6.A-19 BC1,4967,4970,=,=,=,M,BC1,2012-01-23,10,2012-02-22,2012-02-22,0,9,9,5,220,S,0,0,B,2012-03-03,2012-03-13,2012-03-23,9.85,16.8,20.45,22.84,CHECK SEX,30,40,50,60,6.95,3.65,2.39,12.99,101,=,=,=,101,2012-03-23,60,10:46:00,91,169,14.95,9.282,1.174,0.065,0.245,0.105,0.158,0.227,0.035,0.172,0.194,0.397,0.133,0.999,=,78,0.628
1249,B6.A-19 BC1,4967,4970,=,=,=,M,BC1,2012-01-23,10,2012-02-22,2012-02-22,0,9,9,5,220,S,0,0,B,2012-03-03,2012-03-13,2012-03-23,9.26,17.64,20.26,21.77,=,30,40,50,60,8.38,2.62,1.51,12.51,101,=,=,=,101,2012-03-23,60,10:57:00,90,164,13.95,8.907,1.165,0.059,0.249,0.098,0.171,0.268,0.047,0.155,0.258,0.416,0.123,0.999,=,74,0.728
1250,B6.A-19 BC1,4967,4970,=,=,=,M,BC1,2012-01-23,10,2012-02-22,2012-02-22,0,9,9,5,220,S,0,0,B,2012-03-03,2012-03-13,2012-03-23,9.13,16.4,19.81,21.87,=,30,40,50,60,7.27,3.41,2.06,12.74,101,=,=,=,101,2012-03-23,60,11:05:00,92,167,14,8.462,1.127,0.057,0.213,0.094,0.157,0.377,0.042,0.146,0.261,0.4,0.127,0.999,=,75,0.826
1252,B6.A-19 BC1,4967,4970,=,=,=,M,BC1,2012-01-23,10,2012-02-22,2012-02-22,0,9,9,5,220,S,0,0,B,2012-03-03,2012-03-13,2012-03-23,8.13,16.33,19.55,22.35,=,30,40,50,60,8.2,3.22,2.8,14.22,101,=,=,=,101,2012-03-23,60,11:14:00,92,170,13.95,8.705,1.2,0.058,0.231,0.105,0.145,0.268,0.036,0.157,0.272,0.395,0.124,0.999,=,78,0.733
1257,B6.A-17 BC1,5008,5101,=,=,=,M,BC1,2012-01-24,7,2012-02-23,2012-02-23,1,3,4,5,222,S,0,0,B,2012-03-04,2012-03-13,2012-03-24,13.31,19.35,21.87,23.38,D50-1,30,40,49,60,6.04,2.52,1.51,10.07,74,=,=,=,74,2012-03-23,59,11:26:00,92,163,14.45,9.427,1.162,0.053,0.255,0.111,0.184,0.287,0.052,0.177,0.264,0.417,0.13,0.999,=,71,0.78
1258,B6.A-17 BC1,5008,5101,=,=,=,M,BC1,2012-01-24,7,2012-02-23,2012-02-23,1,3,4,5,222,S,0,0,B,2012-03-04,2012-03-13,2012-03-24,12.8,17.51,23.32,21.59,D50-1,30,40,49,60,4.71,5.81,-1.73,8.79,74,=,=,=,74,2012-03-23,59,11:36:00,90,166,14.05,8.657,1.074,0.05,0.225,0.102,0.176,0.287,0.06,0.164,0.276,0.4,0.134,0.999,=,76,0.787
1259,B6.A-17 BC1,5008,5101,=,=,=,M,BC1,2012-01-24,7,2012-02-23,2012-02-23,1,3,4,5,222,S,0,0,B,2012-03-04,2012-03-13,2012-03-24,12.5,18.8,21.2,23.32,D50-1,30,40,49,60,6.3,2.4,2.12,10.82,74,=,=,=,74,2012-03-23,59,11:45:00,90,165,14.3,9.187,1.118,0.06,0.258,0.105,0.133,0.338,0.061,0.179,0.306,0.396,0.135,0.999,=,75,0.884
1260,B6.A-19 F1,4701,4768,4769,4770,=,M,F1,2012-01-24,9,2012-02-23,2012-02-23,4,5,9,6,223,S,1,1,B,2012-03-04,2012-03-13,2012-03-24,16.02,20.55,22.35,23.85,D50-1,30,40,49,60,4.53,1.8,1.5,7.83,179,179,179,=,179,2012-03-27,63,15:24:17,96,176,14.5,9.578,1.107,0.058,0.293,0.111,0.185,0.377,0.068,0.202,0.325,0.415,0.145,1.001,balance change,80,0.972
